DIRECTORIO,departamento,sexo,edad,area,nivel_educativo,estrato,afiliado_salud
8038371,Antioquia,F,28,cabecera,universitario,4,1
8038371,Antioquia,F,14,cabecera,secundaria,4,1
8038372,Antioquia,F,76,cabecera,ninguno,2,1
8038372,Antioquia,M,66,cabecera,primaria,2,1
8038373,Antioquia,F,46,cabecera,posgrado,4,1
8038374,Antioquia,F,45,cabecera,secundaria,4,1
8038374,Antioquia,M,26,cabecera,universitario,4,2
8038374,Antioquia,M,30,cabecera,secundaria,4,1
8038375,Antioquia,M,31,cabecera,universitario,3,1
8038375,Antioquia,M,35,cabecera,universitario,3,1
8038375,Antioquia,F,67,cabecera,primaria,3,2
8038376,Antioquia,F,35,cabecera,tecnologico,3,1
8038377,Antioquia,F,33,cabecera,secundaria,3,1
8038377,Antioquia,F,15,cabecera,secundaria,3,1
8038377,Antioquia,F,12,cabecera,secundaria,3,1
8038379,Antioquia,M,60,cabecera,universitario,4,1
8038380,Antioquia,M,39,cabecera,posgrado,5,1
8038380,Antioquia,F,32,cabecera,universitario,5,1
8038380,Antioquia,F,3,cabecera,ninguno,5,1
8038380,Antioquia,F,39,cabecera,secundaria,5,1
8038381,Antioquia,F,42,cabecera,tecnico,1,1
8038381,Antioquia,F,18,cabecera,tecnologico,1,1
8038381,Antioquia,M,16,cabecera,secundaria,1,1
8038382,Antioquia,M,33,cabecera,tecnico,2,1
8038382,Antioquia,F,31,cabecera,tecnologico,2,1
8038382,Antioquia,M,6,cabecera,ninguno,2,1
8038383,Antioquia,F,72,cabecera,primaria,2,1
8038383,Antioquia,F,40,cabecera,secundaria,2,1
8038383,Antioquia,M,45,cabecera,secundaria,2,1
8038383,Antioquia,F,12,cabecera,secundaria,2,1
8038383,Antioquia,F,25,cabecera,secundaria,2,1
8038383,Antioquia,M,52,cabecera,secundaria,2,1
8038383,Antioquia,F,13,cabecera,secundaria,2,1
8038385,Antioquia,F,40,cabecera,tecnologico,1,1
8038385,Antioquia,F,67,cabecera,primaria,1,1
8038386,Antioquia,M,30,cabecera,secundaria,4,1
8038386,Antioquia,F,31,cabecera,posgrado,4,1
8038386,Antioquia,M,8,cabecera,primaria,4,1
8038387,Antioquia,F,40,cabecera,secundaria,2,1
8038387,Antioquia,M,21,cabecera,secundaria,2,1
8038388,Antioquia,F,81,cabecera,secundaria,5,1
8038388,Antioquia,F,51,cabecera,universitario,5,1
8038388,Antioquia,F,39,cabecera,secundaria,5,1
8038390,Antioquia,M,33,cabecera,secundaria,1,2
8038390,Antioquia,F,33,cabecera,secundaria,1,2
8038390,Antioquia,M,10,cabecera,primaria,1,2
8038390,Antioquia,M,8,cabecera,primaria,1,2
8038390,Antioquia,M,4,cabecera,ninguno,1,2
8038391,Antioquia,M,26,cabecera,universitario,1,1
8038391,Antioquia,M,21,cabecera,universitario,1,1
8038392,Antioquia,F,63,cabecera,posgrado,5,1
8038393,Antioquia,M,50,cabecera,universitario,5,1
8038393,Antioquia,F,49,cabecera,universitario,5,1
8038393,Antioquia,F,15,cabecera,secundaria,5,1
8038393,Antioquia,F,52,cabecera,primaria,5,1
8038395,Antioquia,M,60,cabecera,primaria,3,1
8038395,Antioquia,F,57,cabecera,primaria,3,1
8038396,Antioquia,F,41,cabecera,universitario,3,1
8038396,Antioquia,M,37,cabecera,tecnologico,3,1
8038396,Antioquia,F,22,cabecera,secundaria,3,2
8038396,Antioquia,F,15,cabecera,secundaria,3,2
8038396,Antioquia,M,11,cabecera,primaria,3,2
8038397,Antioquia,F,43,cabecera,secundaria,3,1
8038397,Antioquia,M,18,cabecera,secundaria,3,1
8038399,Antioquia,M,26,cabecera,tecnico,5,1
8038399,Antioquia,F,25,cabecera,tecnologico,5,1
8038399,Antioquia,M,3,cabecera,ninguno,5,1
8038399,Antioquia,M,51,cabecera,secundaria,5,1
8038399,Antioquia,F,47,cabecera,secundaria,5,1
8038400,Antioquia,M,69,cabecera,primaria,5,1
8038400,Antioquia,F,68,cabecera,primaria,5,1
8038400,Antioquia,M,46,cabecera,universitario,5,1
8038400,Antioquia,F,42,cabecera,universitario,5,1
8038401,Antioquia,M,37,cabecera,posgrado,5,1
8038401,Antioquia,F,35,cabecera,universitario,5,1
8038401,Antioquia,F,20,cabecera,universitario,5,1
8038401,Antioquia,M,12,cabecera,secundaria,5,1
8038402,Antioquia,F,64,cabecera,secundaria,2,1
8038402,Antioquia,F,29,cabecera,secundaria,2,1
8038402,Antioquia,F,13,cabecera,secundaria,2,1
8038402,Antioquia,M,10,cabecera,primaria,2,1
8038403,Antioquia,F,59,cabecera,primaria,2,1
8038403,Antioquia,F,73,cabecera,ninguno,2,1
8038403,Antioquia,M,42,cabecera,secundaria,2,1
8038404,Antioquia,F,50,cabecera,secundaria,1,1
8038404,Antioquia,M,54,cabecera,ninguno,1,1
8038404,Antioquia,F,25,cabecera,secundaria,1,1
8038404,Antioquia,F,25,cabecera,tecnico,1,1
8038405,Antioquia,F,56,cabecera,secundaria,2,1
8038405,Antioquia,M,58,cabecera,secundaria,2,1
8038405,Antioquia,M,30,cabecera,tecnico,2,1
8038405,Antioquia,M,26,cabecera,secundaria,2,1
8038405,Antioquia,F,88,cabecera,primaria,2,1
8038406,Antioquia,F,58,cabecera,tecnologico,5,1
8038408,Antioquia,F,32,cabecera,secundaria,2,1
8038408,Antioquia,M,8,cabecera,primaria,2,1
8038408,Antioquia,M,63,cabecera,primaria,2,1
8038408,Antioquia,F,62,cabecera,primaria,2,1
8038409,Antioquia,F,97,cabecera,primaria,2,1
8038409,Antioquia,M,65,cabecera,secundaria,2,1
8038410,Antioquia,M,45,cabecera,universitario,5,1
8038410,Antioquia,F,44,cabecera,universitario,5,1
8038410,Antioquia,M,8,cabecera,primaria,5,1
8038411,Antioquia,M,42,cabecera,secundaria,1,1
8038411,Antioquia,F,39,cabecera,secundaria,1,1
8038411,Antioquia,F,13,cabecera,secundaria,1,1
8038412,Antioquia,F,71,cabecera,secundaria,5,1
8038412,Antioquia,M,43,cabecera,secundaria,5,1
8038415,Antioquia,F,74,cabecera,primaria,2,1
8038415,Antioquia,F,74,cabecera,primaria,2,1
8038415,Antioquia,M,66,cabecera,primaria,2,1
8038415,Antioquia,M,66,cabecera,primaria,2,1
8038415,Antioquia,M,46,cabecera,primaria,2,2
8038415,Antioquia,M,46,cabecera,primaria,2,2
8038415,Antioquia,M,19,cabecera,secundaria,2,1
8038415,Antioquia,M,19,cabecera,secundaria,2,1
8038415,Antioquia,F,51,cabecera,secundaria,2,1
8038415,Antioquia,F,51,cabecera,secundaria,2,1
8038415,Antioquia,F,34,cabecera,secundaria,2,1
8038415,Antioquia,F,34,cabecera,secundaria,2,1
8038415,Antioquia,F,17,cabecera,secundaria,2,1
8038415,Antioquia,F,17,cabecera,secundaria,2,1
8038415,Antioquia,F,14,cabecera,secundaria,2,1
8038415,Antioquia,F,14,cabecera,secundaria,2,1
8038415,Antioquia,F,31,cabecera,secundaria,2,1
8038415,Antioquia,F,31,cabecera,secundaria,2,1
8038415,Antioquia,F,14,cabecera,secundaria,2,1
8038415,Antioquia,F,14,cabecera,secundaria,2,1
8038415,Antioquia,F,12,cabecera,secundaria,2,1
8038415,Antioquia,F,12,cabecera,secundaria,2,1
8038415,Antioquia,F,30,cabecera,secundaria,2,1
8038415,Antioquia,F,30,cabecera,secundaria,2,1
8038415,Antioquia,M,9,cabecera,primaria,2,1
8038415,Antioquia,M,9,cabecera,primaria,2,1
8038415,Antioquia,M,5,cabecera,primaria,2,1
8038415,Antioquia,M,5,cabecera,primaria,2,1
8038416,Antioquia,M,26,cabecera,secundaria,1,1
8038418,Antioquia,F,76,cabecera,ninguno,1,1
8038419,Antioquia,F,55,cabecera,primaria,1,1
8038419,Antioquia,F,30,cabecera,universitario,1,1
8038419,Antioquia,M,20,cabecera,ninguno,1,1
8038420,Antioquia,F,61,cabecera,secundaria,3,1
8038421,Antioquia,F,52,cabecera,primaria,1,1
8038421,Antioquia,F,22,cabecera,tecnologico,1,1
8038421,Antioquia,F,7,cabecera,primaria,1,1
8038422,Antioquia,F,77,cabecera,primaria,3,1
8038422,Antioquia,F,28,cabecera,secundaria,3,1
8038424,Antioquia,M,34,cabecera,secundaria,3,1
8038424,Antioquia,F,33,cabecera,universitario,3,1
8038424,Antioquia,M,4,cabecera,ninguno,3,1
8038425,Antioquia,M,69,cabecera,secundaria,3,1
8038426,Antioquia,F,82,cabecera,primaria,3,1
8038427,Antioquia,M,41,cabecera,tecnologico,3,1
8038427,Antioquia,F,75,cabecera,primaria,3,1
8038428,Antioquia,F,58,cabecera,secundaria,1,2
8038428,Antioquia,F,38,cabecera,secundaria,1,1
8038428,Antioquia,M,19,cabecera,secundaria,1,2
8038428,Antioquia,F,9,cabecera,ninguno,1,2
8038429,Antioquia,F,76,cabecera,universitario,5,1
8038429,Antioquia,M,50,cabecera,universitario,5,1
8038429,Antioquia,F,44,cabecera,universitario,5,1
8038430,Antioquia,F,57,cabecera,secundaria,5,1
8038431,Antioquia,F,36,cabecera,posgrado,5,1
8038432,Antioquia,M,67,cabecera,secundaria,5,1
8038432,Antioquia,F,65,cabecera,secundaria,5,1
8038435,Antioquia,M,66,cabecera,primaria,2,1
8038435,Antioquia,F,58,cabecera,ninguno,2,1
8038436,Antioquia,F,61,cabecera,primaria,5,1
8038436,Antioquia,F,44,cabecera,tecnologico,5,1
8038436,Antioquia,F,27,cabecera,posgrado,5,1
8038437,Antioquia,F,92,cabecera,ninguno,5,1
8038438,Antioquia,M,65,cabecera,universitario,5,1
8038438,Antioquia,F,65,cabecera,tecnologico,5,1
8038439,Antioquia,F,75,cabecera,secundaria,5,1
8038441,Antioquia,M,70,cabecera,universitario,5,1
8038441,Antioquia,F,65,cabecera,tecnologico,5,1
8038441,Antioquia,F,32,cabecera,posgrado,5,1
8038441,Antioquia,F,29,cabecera,universitario,5,1
8038441,Antioquia,F,27,cabecera,universitario,5,1
8038442,Antioquia,M,62,cabecera,primaria,1,1
8038442,Antioquia,F,61,cabecera,primaria,1,1
8038443,Antioquia,F,54,cabecera,tecnologico,5,1
8038443,Antioquia,M,19,cabecera,tecnologico,5,1
8038444,Antioquia,M,71,cabecera,tecnologico,5,1
8038444,Antioquia,F,66,cabecera,tecnico,5,1
8038444,Antioquia,M,35,cabecera,universitario,5,1
8038446,Antioquia,M,72,cabecera,tecnico,5,1
8038446,Antioquia,F,67,cabecera,tecnico,5,1
8038447,Antioquia,F,27,cabecera,tecnico,2,1
8038447,Antioquia,F,11,cabecera,secundaria,2,1
8038447,Antioquia,M,3,cabecera,ninguno,2,1
8038454,Antioquia,F,55,cabecera,secundaria,2,1
8038454,Antioquia,M,64,cabecera,primaria,2,1
8038456,Antioquia,M,19,cabecera,universitario,1,1
8038456,Antioquia,F,22,cabecera,universitario,1,1
8038458,Antioquia,F,53,cabecera,tecnologico,1,1
8038458,Antioquia,F,14,cabecera,secundaria,1,1
8038459,Antioquia,M,27,cabecera,primaria,3,1
8038459,Antioquia,F,22,cabecera,tecnico,3,1
8038460,Antioquia,M,28,cabecera,tecnico,3,1
8038460,Antioquia,F,25,cabecera,tecnologico,3,1
8038460,Antioquia,F,6,cabecera,ninguno,3,1
8038462,Antioquia,M,72,cabecera,tecnico,3,1
8038464,Antioquia,M,67,cabecera,secundaria,1,1
8038464,Antioquia,F,55,cabecera,secundaria,1,1
8038464,Antioquia,M,24,cabecera,tecnologico,1,1
8038465,Antioquia,M,34,cabecera,tecnologico,3,1
8038465,Antioquia,F,36,cabecera,secundaria,3,1
8038465,Antioquia,F,4,cabecera,ninguno,3,1
8038466,Antioquia,F,25,cabecera,secundaria,1,1
8038466,Antioquia,M,31,cabecera,secundaria,1,1
8038466,Antioquia,M,8,cabecera,primaria,1,1
8038467,Antioquia,M,47,cabecera,secundaria,1,1
8038467,Antioquia,F,54,cabecera,secundaria,1,1
8038467,Antioquia,F,23,cabecera,secundaria,1,1
8038468,Antioquia,F,54,cabecera,secundaria,1,1
8038468,Antioquia,F,21,cabecera,universitario,1,1
8038468,Antioquia,F,20,cabecera,universitario,1,1
8038469,Antioquia,M,34,cabecera,tecnologico,1,1
8038469,Antioquia,F,29,cabecera,posgrado,1,1
8038470,Antioquia,M,23,cabecera,secundaria,3,1
8038470,Antioquia,F,62,cabecera,primaria,3,1
8038471,Antioquia,M,45,cabecera,universitario,3,1
8038472,Antioquia,F,47,cabecera,tecnologico,3,1
8038472,Antioquia,F,65,cabecera,primaria,3,1
8038474,Antioquia,M,37,cabecera,secundaria,2,1
8038474,Antioquia,F,34,cabecera,secundaria,2,1
8038474,Antioquia,F,19,cabecera,secundaria,2,1
8038474,Antioquia,M,9,cabecera,primaria,2,1
8038474,Antioquia,F,4,cabecera,ninguno,2,1
8038475,Antioquia,F,58,cabecera,secundaria,3,1
8038477,Antioquia,F,78,cabecera,ninguno,2,1
8038477,Antioquia,F,86,cabecera,ninguno,2,1
8038478,Antioquia,M,20,cabecera,secundaria,2,2
8038478,Antioquia,F,40,cabecera,primaria,2,1
8038478,Antioquia,M,15,cabecera,secundaria,2,1
8038479,Antioquia,F,74,cabecera,ninguno,2,1
8038480,Antioquia,M,38,cabecera,secundaria,2,1
8038480,Antioquia,F,46,cabecera,secundaria,2,1
8038480,Antioquia,M,85,cabecera,ninguno,2,1
8038480,Antioquia,F,81,cabecera,primaria,2,1
8038481,Antioquia,M,36,cabecera,secundaria,2,1
8038481,Antioquia,M,18,cabecera,secundaria,2,2
8038481,Antioquia,M,16,cabecera,primaria,2,1
8038482,Antioquia,F,51,cabecera,primaria,2,1
8038482,Antioquia,F,94,cabecera,primaria,2,1
8038482,Antioquia,M,56,cabecera,ninguno,2,1
8038483,Antioquia,M,59,cabecera,secundaria,1,1
8038483,Antioquia,M,30,cabecera,secundaria,1,2
8038483,Antioquia,F,26,cabecera,universitario,1,1
8038484,Antioquia,F,34,cabecera,tecnologico,2,1
8038484,Antioquia,M,35,cabecera,universitario,2,1
8038484,Antioquia,F,6,cabecera,primaria,2,1
8038484,Antioquia,M,3,cabecera,ninguno,2,1
8038486,Antioquia,M,63,cabecera,primaria,2,2
8038486,Antioquia,F,60,cabecera,primaria,2,2
8038486,Antioquia,F,19,cabecera,secundaria,2,1
8038487,Antioquia,F,56,cabecera,posgrado,5,1
8038488,Antioquia,M,89,cabecera,secundaria,3,1
8038488,Antioquia,F,86,cabecera,primaria,3,1
8038488,Antioquia,F,54,cabecera,secundaria,3,1
8038488,Antioquia,M,24,cabecera,ninguno,3,1
8038489,Antioquia,F,36,cabecera,secundaria,3,1
8038489,Antioquia,F,19,cabecera,universitario,3,1
8038489,Antioquia,F,17,cabecera,secundaria,3,1
8038493,Antioquia,M,30,cabecera,universitario,1,1
8038494,Antioquia,F,71,cabecera,primaria,2,1
8038495,Antioquia,M,64,cabecera,secundaria,2,1
8038495,Antioquia,F,55,cabecera,secundaria,2,1
8038495,Antioquia,M,33,cabecera,secundaria,2,1
8038495,Antioquia,M,30,cabecera,universitario,2,1
8038495,Antioquia,M,15,cabecera,secundaria,2,1
8038495,Antioquia,M,25,cabecera,universitario,2,1
8038496,Antioquia,M,22,cabecera,secundaria,2,1
8038496,Antioquia,M,22,cabecera,secundaria,2,1
8038497,Antioquia,F,51,cabecera,tecnico,2,1
8038497,Antioquia,F,51,cabecera,tecnico,2,1
8038497,Antioquia,M,25,cabecera,tecnico,2,1
8038497,Antioquia,M,25,cabecera,tecnico,2,1
8038497,Antioquia,M,25,cabecera,tecnico,2,1
8038497,Antioquia,M,25,cabecera,tecnico,2,1
8038497,Antioquia,M,20,cabecera,secundaria,2,1
8038497,Antioquia,M,20,cabecera,secundaria,2,1
8038500,Antioquia,M,61,cabecera,posgrado,4,1
8038500,Antioquia,F,47,cabecera,posgrado,4,1
8038501,Antioquia,M,46,cabecera,secundaria,2,1
8038501,Antioquia,F,48,cabecera,secundaria,2,1
8038501,Antioquia,F,24,cabecera,universitario,2,2
8038501,Antioquia,M,18,cabecera,tecnico,2,1
8038502,Antioquia,M,36,cabecera,secundaria,2,1
8038502,Antioquia,M,31,cabecera,secundaria,2,1
8038503,Antioquia,M,77,cabecera,secundaria,2,1
8038503,Antioquia,F,69,cabecera,secundaria,2,1
8038503,Antioquia,M,44,cabecera,posgrado,2,1
8038504,Antioquia,M,28,cabecera,secundaria,2,1
8038504,Antioquia,F,68,cabecera,ninguno,2,1
8038506,Antioquia,F,33,cabecera,universitario,3,1
8038506,Antioquia,M,8,cabecera,primaria,3,1
8038507,Antioquia,F,65,cabecera,tecnologico,3,1
8038508,Antioquia,M,43,cabecera,secundaria,3,1
8038509,Antioquia,M,64,cabecera,primaria,3,1
8038509,Antioquia,F,59,cabecera,primaria,3,1
8038509,Antioquia,M,35,cabecera,tecnologico,3,1
8038509,Antioquia,M,19,cabecera,tecnologico,3,1
8038509,Antioquia,F,92,cabecera,primaria,3,1
8038510,Antioquia,F,67,cabecera,primaria,2,1
8038510,Antioquia,F,46,cabecera,secundaria,2,1
8038511,Antioquia,F,70,cabecera,secundaria,3,1
8038511,Antioquia,M,32,cabecera,universitario,3,1
8038512,Antioquia,F,69,cabecera,primaria,2,1
8038512,Antioquia,M,37,cabecera,secundaria,2,2
8038512,Antioquia,M,14,cabecera,secundaria,2,1
8038513,Antioquia,F,88,cabecera,primaria,3,1
8038513,Antioquia,F,88,cabecera,primaria,3,1
8038513,Antioquia,F,88,cabecera,primaria,3,1
8038513,Antioquia,F,22,cabecera,universitario,3,1
8038513,Antioquia,F,22,cabecera,universitario,3,1
8038513,Antioquia,F,22,cabecera,universitario,3,1
8038513,Antioquia,F,26,cabecera,tecnologico,3,1
8038513,Antioquia,F,26,cabecera,tecnologico,3,1
8038513,Antioquia,F,26,cabecera,tecnologico,3,1
8038514,Antioquia,F,59,cabecera,ninguno,1,1
8038515,Antioquia,F,61,cabecera,ninguno,1,1
8038516,Antioquia,M,43,cabecera,primaria,1,1
8038516,Antioquia,F,39,cabecera,secundaria,1,1
8038516,Antioquia,M,18,cabecera,secundaria,1,1
8038517,Antioquia,F,73,cabecera,primaria,1,1
8038517,Antioquia,M,36,cabecera,secundaria,1,1
8038518,Antioquia,M,75,cabecera,primaria,1,1
8038518,Antioquia,F,51,cabecera,secundaria,1,1
8038518,Antioquia,M,28,cabecera,secundaria,1,1
8038518,Antioquia,M,26,cabecera,secundaria,1,1
8038519,Antioquia,F,50,cabecera,posgrado,3,1
8038519,Antioquia,F,22,cabecera,universitario,3,1
8038519,Antioquia,M,25,cabecera,posgrado,3,1
8038520,Antioquia,M,39,cabecera,primaria,2,1
8038520,Antioquia,F,29,cabecera,secundaria,2,1
8038520,Antioquia,M,10,cabecera,primaria,2,1
8038521,Antioquia,F,54,cabecera,secundaria,1,1
8038521,Antioquia,M,33,cabecera,secundaria,1,1
8038521,Antioquia,M,30,cabecera,secundaria,1,1
8038522,Antioquia,M,42,cabecera,secundaria,2,1
8038522,Antioquia,F,45,cabecera,secundaria,2,1
8038522,Antioquia,M,20,cabecera,secundaria,2,1
8038522,Antioquia,F,11,cabecera,primaria,2,1
8038523,Antioquia,F,19,cabecera,secundaria,2,1
8038523,Antioquia,M,24,cabecera,secundaria,2,1
8038523,Antioquia,M,4,cabecera,ninguno,2,1
8038524,Antioquia,M,30,cabecera,secundaria,2,1
8038524,Antioquia,F,30,cabecera,secundaria,2,1
8038524,Antioquia,M,11,cabecera,primaria,2,1
8038524,Antioquia,F,7,cabecera,primaria,2,1
8038525,Antioquia,M,21,cabecera,tecnico,2,1
8038526,Antioquia,M,50,cabecera,primaria,2,1
8038528,Antioquia,M,60,cabecera,posgrado,3,1
8038529,Antioquia,F,66,cabecera,primaria,1,1
8038529,Antioquia,M,29,cabecera,secundaria,1,2
8038530,Antioquia,M,42,cabecera,secundaria,2,1
8038530,Antioquia,F,47,cabecera,secundaria,2,1
8038530,Antioquia,F,27,cabecera,secundaria,2,1
8038530,Antioquia,M,10,cabecera,primaria,2,1
8038530,Antioquia,F,3,cabecera,ninguno,2,1
8038530,Antioquia,M,74,cabecera,secundaria,2,1
8038530,Antioquia,F,64,cabecera,ninguno,2,1
8038530,Antioquia,M,43,cabecera,primaria,2,1
8038530,Antioquia,M,42,cabecera,tecnico,2,1
8038530,Antioquia,M,10,cabecera,primaria,2,1
8038530,Antioquia,M,20,cabecera,secundaria,2,1
8038530,Antioquia,M,18,cabecera,primaria,2,1
8038531,Antioquia,F,46,cabecera,secundaria,2,1
8038531,Antioquia,M,17,cabecera,secundaria,2,1
8038532,Antioquia,M,62,cabecera,secundaria,2,1
8038533,Antioquia,F,77,cabecera,secundaria,3,1
8038534,Antioquia,M,84,cabecera,posgrado,5,1
8038534,Antioquia,F,79,cabecera,universitario,5,1
8038534,Antioquia,F,58,cabecera,secundaria,5,1
8038535,Antioquia,M,32,cabecera,tecnologico,2,1
8038535,Antioquia,F,63,cabecera,primaria,2,1
8038535,Antioquia,F,22,cabecera,secundaria,2,2
8038536,Antioquia,M,56,cabecera,primaria,3,1
8038536,Antioquia,F,50,cabecera,primaria,3,1
8038536,Antioquia,M,30,cabecera,secundaria,3,1
8038536,Antioquia,M,29,cabecera,universitario,3,1
8038536,Antioquia,F,27,cabecera,tecnico,3,1
8038537,Antioquia,M,25,cabecera,secundaria,2,1
8038537,Antioquia,F,28,cabecera,tecnologico,2,1
8038537,Antioquia,M,22,cabecera,tecnico,2,1
8038538,Antioquia,F,28,cabecera,secundaria,2,1
8038538,Antioquia,F,22,cabecera,tecnico,2,2
8038540,Antioquia,M,31,cabecera,secundaria,3,1
8038540,Antioquia,F,29,cabecera,universitario,3,1
8038540,Antioquia,F,65,cabecera,secundaria,3,1
8038541,Antioquia,M,60,cabecera,secundaria,3,1
8038541,Antioquia,F,58,cabecera,secundaria,3,1
8038541,Antioquia,M,32,cabecera,universitario,3,2
8038541,Antioquia,M,23,cabecera,universitario,3,1
8038542,Antioquia,F,55,cabecera,secundaria,2,1
8038542,Antioquia,F,42,cabecera,secundaria,2,1
8038542,Antioquia,M,32,cabecera,secundaria,2,1
8038542,Antioquia,M,23,cabecera,tecnico,2,1
8038544,Antioquia,M,31,cabecera,secundaria,5,1
8038544,Antioquia,M,25,cabecera,secundaria,5,2
8038545,Antioquia,M,61,cabecera,posgrado,5,1
8038545,Antioquia,F,48,cabecera,universitario,5,1
8038545,Antioquia,M,25,cabecera,posgrado,5,1
8038545,Antioquia,F,21,cabecera,universitario,5,1
8038546,Antioquia,F,72,cabecera,universitario,5,1
8038549,Antioquia,M,46,cabecera,secundaria,2,1
8038551,Antioquia,F,74,cabecera,posgrado,3,1
8038551,Antioquia,M,34,cabecera,posgrado,3,1
8038552,Antioquia,M,36,cabecera,secundaria,2,2
8038552,Antioquia,M,20,cabecera,secundaria,2,1
8038555,Antioquia,M,23,cabecera,universitario,3,1
8038555,Antioquia,F,25,cabecera,universitario,3,1
8038556,Antioquia,F,52,cabecera,primaria,1,1
8038557,Antioquia,F,40,cabecera,secundaria,1,1
8038557,Antioquia,F,12,cabecera,secundaria,1,1
8038557,Antioquia,M,10,cabecera,primaria,1,1
8038557,Antioquia,F,8,cabecera,primaria,1,1
8038557,Antioquia,F,65,cabecera,primaria,1,1
8038559,Antioquia,M,62,cabecera,secundaria,5,1
8038559,Antioquia,M,23,cabecera,universitario,5,1
8038560,Antioquia,M,52,cabecera,secundaria,3,1
8038561,Antioquia,M,63,cabecera,secundaria,1,1
8038561,Antioquia,F,63,cabecera,primaria,1,1
8038562,Antioquia,F,26,cabecera,primaria,1,2
8038563,Antioquia,F,32,cabecera,secundaria,1,1
8038563,Antioquia,M,29,cabecera,secundaria,1,1
8038563,Antioquia,F,14,cabecera,secundaria,1,1
8038563,Antioquia,F,13,cabecera,secundaria,1,1
8038564,Antioquia,F,37,cabecera,secundaria,1,1
8038564,Antioquia,F,12,cabecera,secundaria,1,1
8038565,Antioquia,M,26,cabecera,secundaria,1,1
8038566,Antioquia,M,51,cabecera,primaria,1,1
8038566,Antioquia,F,49,cabecera,secundaria,1,1
8038566,Antioquia,M,14,cabecera,secundaria,1,1
8038567,Antioquia,F,60,cabecera,primaria,1,1
8038567,Antioquia,F,82,cabecera,secundaria,1,1
8038567,Antioquia,M,21,cabecera,secundaria,1,1
8038568,Antioquia,M,25,cabecera,secundaria,1,1
8038568,Antioquia,F,24,cabecera,secundaria,1,1
8038568,Antioquia,M,5,cabecera,ninguno,1,1
8038569,Antioquia,M,61,cabecera,ninguno,1,1
8038569,Antioquia,F,62,cabecera,primaria,1,1
8038571,Antioquia,M,28,cabecera,universitario,1,1
8038571,Antioquia,F,28,cabecera,posgrado,1,2
8038571,Antioquia,M,4,cabecera,ninguno,1,1
8038573,Antioquia,M,71,cabecera,primaria,2,1
8038573,Antioquia,F,21,cabecera,tecnico,2,1
8038574,Antioquia,M,45,cabecera,secundaria,3,1
8038585,Antioquia,M,71,cabecera,primaria,3,1
8038589,Antioquia,F,46,cabecera,secundaria,3,1
8038589,Antioquia,M,25,cabecera,secundaria,3,1
8038589,Antioquia,M,83,cabecera,ninguno,3,1
8038590,Antioquia,F,37,cabecera,tecnico,3,1
8038590,Antioquia,M,36,cabecera,secundaria,3,1
8038590,Antioquia,F,16,cabecera,secundaria,3,1
8038592,Antioquia,M,83,cabecera,primaria,3,1
8038592,Antioquia,F,61,cabecera,primaria,3,1
8038592,Antioquia,M,39,cabecera,tecnico,3,1
8038593,Antioquia,F,26,cabecera,universitario,3,1
8038593,Antioquia,M,28,cabecera,universitario,3,1
8038594,Antioquia,F,32,cabecera,tecnico,3,1
